"","model_scenario","Category","Variable","2020","2030","2040","2050","2060","2070","2080","2090","2100"
"324","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NH3",49.901657478843,38.1759586082622,34.0929990817197,31.5067082546156,30.5731754648547,29.5906257638818,29.2302658130454,28.374943624152,27.3848198435249
"325","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NH3|AFOLU",44.3247465,32.2610647068059,28.292321897132,25.8482640991042,24.939869969951,23.9865470023214,23.6555812329459,22.8569196302212,21.9357978804145
"326","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NH3|Energy",5.10367253784297,5.40703211745628,5.31304796758773,5.21054382051135,5.21595093690378,5.22384609356047,5.23786606409951,5.22631641793079,5.20007740311041
"327","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NH3|Energy|Demand|Industry",0.0393376213502245,0.0770232350196037,0.0762539214791961,0.0661733365262422,0.0560469590672901,0.0473771593953904,0.0516445619135125,0.0533953935955046,0.0565571605253773
"328","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NH3|Energy|Demand|Residential and Commercial",4.67078066373179,4.97012795421973,4.96018539671017,4.95706331811738,4.95655347823256,4.95612218000567,4.95625416402514,4.95631971823712,4.9561530029209
"329","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NH3|Energy|Demand|Transportation",0.330273097962532,0.305740278616065,0.227003711373596,0.142590514385243,0.165475839525079,0.192796224771541,0.203399599088748,0.187172998558341,0.155800083617387
"330","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NH3|Energy|Supply",0.0632811547984246,0.0541406496008825,0.0496049380247655,0.04471665148248,0.037874660078852,0.0275505293878614,0.02656773907211,0.0294283075398267,0.0315671560467449
"331","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NOx",107.223905223579,77.9146401247554,63.9596506917964,57.2747027948382,56.9591332296253,55.7705484635568,54.2428273120822,52.0972718782501,49.5840089655097
"332","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NOx|AFOLU",15.9237857,11.7903467498383,10.8578893039881,10.124028248384,9.76655021519022,9.55787710533772,9.49382247652946,9.49776780940783,9.32647233174345
"333","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NOx|Energy",84.2587920950509,58.3212109980116,45.710120005391,40.4044972607767,40.7560801643385,40.219129935938,39.3134503732079,37.7888689124108,36.126508376395
"334","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NOx|Energy|Demand|Industry",10.6096654714034,7.58011150884997,5.60314948545227,4.22742960080427,3.89008506689691,3.4004001874555,3.0390597031838,2.68638289896233,2.29344130246905
"335","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NOx|Energy|Demand|Residential and Commercial",9.85369333012811,7.10678689784892,5.41667685651849,4.37741972480457,3.60906555623123,2.86048767839912,2.10075936979117,1.66297538634011,1.52299595989805
"336","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NOx|Energy|Demand|Transportation",41.2929493796182,34.8717312140235,29.5225388648386,27.7701049545997,29.5328031120624,30.6625183381915,31.593968790609,31.2985720071615,30.4809283674268
"337","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|NOx|Energy|Supply",22.5024839139012,8.76258137728925,5.16775479858157,4.02954298056806,3.7241264291479,3.29572373189186,2.5796625096239,2.14093861994685,1.82914274660114
"338","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|OC",31.682855332814,22.1411280848939,19.3462902155243,16.8758062588363,14.8715022060628,13.193378261159,11.4049310188896,10.172466900455,9.69974275843575
"339","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|OC|AFOLU",20.5725846,12.5926376665691,11.1627200788229,10.1195669350778,9.56311175787187,9.44666623705105,9.310866766063,9.14677101257256,8.70980260662599
"340","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|OC|Energy",10.9754859363683,9.42082925029996,8.07002292309314,6.66281313296648,5.22865232684975,3.68114381218688,2.04226850193822,0.98730812952185,0.964687605085476
"341","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|OC|Energy|Demand|Industry",0.490757748928761,0.322830029886069,0.170016202839035,0.0761473640653653,0.0668577797013745,0.0589908376280905,0.0570712597884872,0.0484269037790385,0.0352808834703424
"342","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|OC|Energy|Demand|Residential and Commercial",9.8869177424725,8.62510653942912,7.55558077734969,6.38201593267374,4.9999868341144,3.48934476734646,1.87885819917506,0.854871180778281,0.864945020102742
"343","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|OC|Energy|Demand|Transportation",0.486229595375107,0.400017518907356,0.299427995484602,0.16896242860383,0.127007463993758,0.0995414483167287,0.0786920950511065,0.060731225048643,0.0428624636793401
"344","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|OC|Energy|Supply",0.11158084959195,0.0728751620774254,0.0449979474198101,0.0356874076235517,0.0348002490402092,0.0332667588956047,0.0276469479235713,0.0232788199158874,0.0215992378330517
"345","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|PFC|CF4",10.6805669301298,5.6367949709142,4.53484632216981,3.90827612014768,3.6897229781429,3.34415774569763,3.06479752392979,2.93037209617712,2.7884108125163
"346","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|SF6",9.50282136920079,4.01256143390197,4.08677203410908,3.59554650676493,2.99919464335037,2.19957395238182,1.67833677202572,1.24934045693602,0.950689339941607
"347","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|Sulfur",85.3895202687705,43.8249664561749,29.883456408399,22.2387930174928,20.4797036429047,18.7129767968819,17.6073779286164,16.6270108264694,15.6955634322288
"348","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|Sulfur|AFOLU",3.4293374,2.17112503349069,1.91380158721436,1.70750661573079,1.60037972727151,1.56547003148253,1.51516352888698,1.42371273992663,1.29896966927212
"349","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|Sulfur|Energy",68.9684266677715,27.7147682561077,14.6225580177011,8.06452505954057,6.79468210822419,5.62703668261763,5.27869019194147,5.13217895184631,5.07211040006893
"350","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|Sulfur|Energy|Demand|Industry",25.16212058101,11.1024765560785,4.96331611376019,1.37729501139273,1.3038673742623,1.05811514071868,1.07992967677349,1.06165041693225,0.98216558103648
"351","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|Sulfur|Energy|Demand|Residential and Commercial",5.79367441162553,2.91664931721557,2.55182607129405,2.27464988192334,1.98954952372739,1.73095392558817,1.47122927599115,1.29397860769933,1.26833190502846
"352","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|Sulfur|Energy|Demand|Transportation",5.29439804375258,3.78585493088375,2.30056702008772,1.42923249512731,1.1553767322953,1.19571618461083,1.33461859887752,1.49487084522954,1.76264421968871
"353","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|Sulfur|Energy|Supply",32.7182336313834,9.90978745192984,4.80684881255915,2.98334767109719,2.34588847793919,1.64225143169995,1.39291264029931,1.28167908198519,1.05896869431528
"354","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|VOC",177.735347685234,145.182554248086,131.37208690364,117.985494416916,110.045290100726,101.005196163689,91.1766544931212,83.3841193185028,79.4791067302325
"355","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|VOC|AFOLU",68.6845631,43.0365094698683,38.1045991913418,34.4033685017661,32.3089013236798,31.8084540451428,31.007014438034,29.698027615784,27.7913311460433
"356","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|VOC|Energy",75.4403414410995,66.1995492162894,55.7719943191602,45.4550002254049,39.3369039375352,30.9007660514775,22.3375442986306,16.4239576898824,14.8553303071048
"357","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|VOC|Energy|Demand|Industry",1.011384171708,1.12724839024063,1.09789558870415,0.946509173752754,0.843763009587946,0.758945530595821,0.83596880069865,0.885569624534388,0.958312117526136
"358","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|VOC|Energy|Demand|Residential and Commercial",36.0753712383168,34.8004809324562,32.1474228761766,28.2102079486866,23.0571088535647,16.858155515907,10.2107531370035,5.84199353944217,5.79763132003835
"359","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|VOC|Energy|Demand|Transportation",18.2185172635864,15.4736504769266,11.7838792432636,8.35187184365288,7.96646674441469,7.70225721558498,7.46764442086563,6.98931760415582,6.28685156914323
"360","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Emissions|VOC|Energy|Supply",20.1350687674883,14.7981694166661,10.7427966110159,7.94641125931274,7.4695653299679,5.58140778938972,3.82317794006285,2.70707692175007,1.81253530039705
"361","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Fertilizer Use|Nitrogen",124.6917,135.064580352219,140.992551327965,143.750691701683,143.86764430665,141.615748529693,141.312123804086,139.035556885436,136.787359981229
"362","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Fertilizer Use|Phosphorus",0.0374594,0.0415161630726562,0.0449660734323511,0.0475482640522263,0.0496523451165093,0.0509105733475467,0.052083846179982,0.0525813953639207,0.0528617079616073
"363","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy",428.747626771121,432.365300656342,442.436545051208,465.103820062094,516.494310581753,575.048243564751,637.858210847033,701.007609566919,761.861094733492
"364","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Electricity",86.5318237076172,108.281329655846,146.729834699161,191.258846742643,228.094742389987,269.168074701297,310.216275034732,351.25078037571,397.977741040522
"365","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Gases",65.9877386781548,62.4418760390519,67.0689047856119,77.4337049902852,100.732898381085,140.137947640695,173.55741030186,197.683905685498,215.8187245276
"366","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Geothermal",0,0,0,0,0,0,0,0,0
"367","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Heat",13.4424107578149,19.437387620447,23.4068080577063,24.1651796022226,24.0004344584148,25.0309167082525,30.6976344457886,35.6570756905136,36.4536208983035
"368","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Hydrogen",0,0.102372221042658,1.70038999639246,4.34476248636423,6.62607188243881,9.36282562898236,11.1968207492675,12.7145592586033,14.7810697693332
"369","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry",166.76094614723,161.750005738687,170.117935611102,184.287632702075,199.99784959142,214.550191565948,230.043673553862,241.568749416573,251.348625584059
"370","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Electricity",36.2150208182698,41.9608342147871,48.7975844813088,55.8910056844367,64.8916927401636,75.471605304225,87.2902657477527,97.6673533301461,108.545499998831
"371","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Gases",29.6143525351243,29.5164786626837,40.7391990624013,56.1289536579281,68.1027234847673,79.6118467730659,84.0115853399911,86.0469361973024,81.1986482173627
"372","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Heat",5.57543796739749,5.92009083447994,7.76674950486807,8.67883207728685,7.12398701282945,4.44146720382424,3.61096548372919,1.70689655057162,2.10007113483103
"373","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Hydrogen",0,0.102372221042658,1.70038999639246,4.34476248636423,6.62607188243881,9.36282562898236,11.1968207492675,12.7145592586033,14.7810697693332
"374","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Liquids",43.0359634022167,35.0686942713873,30.1798175625445,24.9420770002255,21.166772098264,15.2765177420205,10.1710642054191,7.38733744960215,6.24174078143971
"375","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Other",3.23315401070119,9.87716353199843,14.2520266071621,16.0056070496946,17.7023511593211,19.321311819973,20.8002869059626,21.7709760383115,22.1148889947355
"376","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Solids",49.0870174135209,39.3043720023081,26.6821683964253,18.2963947461392,14.3842512136357,11.0646170938565,12.9626851217399,14.2746905920362,16.3667066875252
"377","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Solids|Biomass",7.4264005259433,15.9446189414364,16.6942638586485,15.0541985430699,12.7870445996141,11.0646170938565,12.9626851217399,14.2746905920362,16.3667066875252
"378","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Industry|Solids|Coal",41.6606168875776,23.3597530608717,9.98790453777676,3.2421962030693,1.5972066140216,0,0,0,0
"379","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Liquids",166.333173692116,150.743432674006,121.160554839433,93.7227659652758,86.7580899080009,65.3142914561532,46.3059526110159,37.1605482956913,26.9976129543396
"380","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Non-Energy Use",37.0158933532995,38.9747851684275,42.0472553790436,45.6701032353474,49.1698478784282,52.3527857027673,55.310607397945,57.6258987421754,58.528923214212
"381","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Non-Energy Use|Biomass",0,0,0,0.112830410488839,0,0,0,0,0
"382","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Non-Energy Use|Coal",3.63007073039504,3.82163331770624,3.63465549546807,3.12417915943182,1.5972066140216,0,0,0,0
"383","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Non-Energy Use|Gas",6.49402473052521,8.63160218318807,14.2838070049021,23.2701014248331,32.9212374599433,42.6258750213543,51.005701707521,56.3368739083468,58.528923214212
"384","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Non-Energy Use|Oil",26.8917978923792,26.5215496675331,24.1287928786734,19.1629922405937,14.6514038044632,9.72691068141305,4.30490569042406,1.28902483382861,0
"385","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial",149.36514223117,152.865017951732,160.349923331488,171.495235060906,189.800233454434,215.089015850225,242.570886026842,273.75061807162,304.848998162552
"386","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Electricity",48.180316602542,57.578459334715,75.3663744584236,98.2608770581857,121.396207540506,146.891729116586,170.553906514645,195.895670087359,226.057193907244
"387","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Gases",34.8813561699829,30.7389099017815,20.2771694589639,9.77081923759688,4.39608557713049,2.38816495332638,2.44274324959159,2.2462413083787,1.36097044911088
"388","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Heat",7.86697279041744,13.517296785967,15.6400585528382,15.4863475249357,16.8764474455853,20.5894495044283,27.0866689620594,33.9501791399419,34.3535497634724
"389","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Hydrogen",0,0,0,0,0,0,0,0,0
"390","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Liquids",14.3041881570313,8.85298501762594,7.63046319194557,8.10063276071891,8.93602170234204,9.57141376034212,10.3664216238791,11.1634539053852,11.7265541815919
"391","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Other",3.40308150611553,9.72245487574729,16.4916010201862,20.5616864426388,23.8181819847991,26.2682605578509,28.1321588012356,29.2068010149501,30.0795278957108
"392","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Solids",40.7292270050805,32.4549120358952,24.9442566491302,19.3148720368302,14.3772892040709,9.37999795769112,3.98898687543117,1.28827261560461,1.27120196542144
"393","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Solids|Biomass",37.4505387356013,32.4549120358952,24.9442566491302,19.3148720368302,14.3772892040709,9.37999795769112,3.98898687543117,1.28827261560461,1.27120196542144
"394","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Solids|Biomass|Traditional",28.321997455,26.1709465885,22.46699859,18.0184498033333,13.0889685833333,8.09106921833333,2.70169011666667,0,0
"395","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Residential and Commercial|Solids|Coal",3.2786882694792,0,0,0,0,0,0,0,0
"396","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Solar",6.63623551681672,19.5996184077457,30.7436276273483,36.5672934923334,41.5205331441202,45.5895723778239,48.9324457071983,50.9777770532617,52.1944168904463
"397","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Solids",89.8162444186015,71.7592840382033,51.6264250455554,37.6112667829694,28.7615404177066,20.4446150515477,16.9516719971711,15.5629632076408,17.6379086529467
"398","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Solids|Biomass",44.8769392615446,48.3995309773316,41.6385205077787,34.3690705799001,27.164333803685,20.4446150515477,16.9516719971711,15.5629632076408,17.6379086529467
"399","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Solids|Biomass|Traditional",28.321997455,26.1709465885,22.46699859,18.0184498033333,13.0889685833333,8.09106921833333,2.70169011666667,0,0
"400","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Solids|Coal",44.9393051570568,23.3597530608717,9.98790453777676,3.2421962030693,1.5972066140216,0,0,0,0
"401","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation",112.621538392721,117.750276965923,111.968686108618,109.320952299113,126.696227535899,145.409036148579,165.243651266329,185.688242078726,205.663470986881
"402","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation|Electricity",2.13648628680544,8.74203610634352,22.5658757594287,37.1069640000209,41.8068421093174,46.8047402804852,52.3721027723344,57.6877569582052,63.3750471344465
"403","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation|Gases",1.49202997304751,2.18648747458671,6.05253626424668,11.5339320947603,28.2340893191872,58.137935914303,87.1030817122772,109.390728179817,133.259105861127
"404","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation|Hydrogen",0,0,0,0,0,0,0,0,0
"405","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation|Liquids",108.993022132868,106.821753384993,83.3502740849425,60.6800562043314,56.6552961073948,40.4663599537906,25.7684667817177,18.6097569407039,9.02931799130801
"406","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation|Liquids|Bioenergy",4.71987926815312,1.44085630244124,0.987329684383832,0,0.372512930035164,0.564436534733267,1.95942510568739,4.20213485331203,4.58935404286162
"407","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation|Liquids|Coal",0,0,0,0,0,0,0,0,0
"408","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation|Liquids|Oil",104.273142864715,105.380897082551,82.3629444005586,60.6800562043314,56.2827831773596,39.9019234190573,23.8090416760303,14.4076220873919,4.43996394844639
"409","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Final Energy|Transportation|Other",0,0,0,0,0,0,0,0,0
"410","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Food Demand",2424.81073426205,2802.05983737596,2789.13269258846,2787.84121539555,2791.81236477889,2796.05310249079,2803.15410750632,2810.10375923676,2819.60078172117
"411","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Food Demand|Crops",1983.43627380903,2389.39836002769,2395.6883359895,2405.91717667324,2409.41853119962,2418.92812810847,2418.28427617935,2418.5155057321,2421.125891977
"412","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Food Demand|Livestock",441.374460453014,412.661477348273,393.444356598961,381.924038722315,382.393833579263,377.124974382317,384.869831326967,391.588253504657,398.474889744165
"413","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Forestry Demand|Roundwood",3745.2159,3891.35175619627,4035.27218676071,4173.86015675037,4322.26340149537,4656.31427913252,4645.70836109316,4752.8416088453,5137.5671639047
"414","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Forestry Demand|Roundwood|Industrial Roundwood",2114.7916,2435.42782348034,2761.86418479902,3043.83532379451,3338.11940830741,3579.51522817704,3780.38621977801,3962.04745457714,4127.45007179944
"415","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Forestry Demand|Roundwood|Wood Fuel",1630.4242,1452.86882372816,1269.78833724648,1126.76101344311,980.447800145618,1073.88525829487,863.881626495466,790.067739483007,1010.75516134536
"416","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Forestry Production|Roundwood",3745.2156,3888.29646983041,4031.65263954989,4170.5963394694,4318.56722371409,4653.40049377489,4644.26784251636,4752.11523907114,5138.20518571777
"417","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Forestry Production|Roundwood|Industrial Roundwood",2114.7916,2435.42782348034,2761.86418479902,3043.83532379451,3338.11940830741,3579.51522817704,3780.38621977801,3962.04745457714,4127.45007179944
"418","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Forestry Production|Roundwood|Wood Fuel",1630.4242,1452.86882372816,1269.78833724648,1126.76101344311,980.447800145618,1073.88525829487,863.881626495466,790.067739483007,1010.75516134536
"419","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","GDP|MER",79008.2888886161,119980.989786964,164734.185431721,215330.1235614,273781.629972859,345627.663683023,427955.738413437,523124.792038044,630669.233144806
"420","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","GDP|PPP",112179.144378987,156665.510258957,203219.085848879,252945.536568451,307100.790806377,369368.183600696,437498.786628862,511903.779479108,593023.159430667
"421","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply",1243.41163424017,2039.36985224475,2281.13437336776,2548.38106697177,3052.76435887015,3471.76203900351,3985.06501852643,4164.04473758327,4758.37000222212
"422","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|CO2 Transport and Storage",0,6.50752426781483,24.2087726920712,52.0447627937727,83.5541233670219,119.572579182168,130.648662318719,147.038704680758,172.124800677735
"423","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity",742.791189973785,1637.44271724158,1847.20218691993,2039.39894843449,2408.82771899731,2665.82038227201,3192.41855568083,3202.8524919509,3763.6948832795
"424","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Biomass",12.1264176391696,0.447966636309684,0,1.5495653945287,1.92802598584385,10.5256095045982,16.5541426969048,2.67945909785261,18.2775025097357
"425","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Biomass|w/ CCS",0,0.447966636309684,0,0.20200866532038,0.597688055611593,1.68250435999905,3.4163393465477,0.0505066457940989,4.06378065074044
"426","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Biomass|w/o CCS",12.1264176391696,0,0,1.34755672920832,1.33033793023225,8.84310514459913,13.1378033503571,2.62895245205851,14.2137218589953
"427","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Coal",28.2912158588313,10.3368126870795,0,0,0,0,0,0,0
"428","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Coal|w/ CCS",0,4.72743018438596,0,0,0,0,0,0,0
"429","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Coal|w/o CCS",28.2912158588313,5.60938250269351,0,0,0,0,0,0,0
"430","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Electricity Storage",0,155.795884152065,121.299502440394,108.8684944804,165.811045348664,168.743939441143,208.422521392019,226.547649549186,405.45141970271
"431","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Fossil",50.2144778489782,32.8427437483434,50.9550120700089,74.7290476972264,40.5216002117588,10.9383020068628,24.8711221481188,45.977171711717,63.4561079345282
"432","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Gas",21.8745756811539,22.4829924713449,50.9332402536832,74.7236477817105,40.5216002117588,10.9383020068628,24.8711221481188,45.977171711717,63.4561079345282
"433","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Gas|w/ CCS",0,12.3066047061305,22.1620373798374,26.0707548722656,13.9629648975813,2.65564312286858,8.88184616329925,10.9945865986668,22.990676198055
"434","MESSAGEix-GLOBIOM_1.1_EN_NPi2020_1000_DR1p","C3","Investment|Energy Supply|Electricity|Gas|w/o CCS",21.8745756811539,10.1763877652144,28.7712028738457,48.6528929094449,26.5586353141775,8.28265888399426,15.9892759848195,34.9825851130502,40.4654317364732
