"Country","Year","Fuel","Value"
"TG",1981,"Nuclear",0
"TG",1982,"Nuclear",0
"TG",1983,"Nuclear",0
"TG",1984,"Nuclear",0
"TG",1985,"Nuclear",0
"TG",1986,"Nuclear",0
"TG",1987,"Nuclear",0
"TG",1988,"Nuclear",0
"TG",1989,"Nuclear",0
"TG",1990,"Nuclear",0
"TG",1991,"Nuclear",0
"TG",1992,"Nuclear",0
"TG",1993,"Nuclear",0
"TG",1994,"Nuclear",0
"TG",1995,"Nuclear",0
"TG",1996,"Nuclear",0
"TG",1997,"Nuclear",0
"TG",1998,"Nuclear",0
"TG",1999,"Nuclear",0
"TG",2000,"Nuclear",0
"TG",2001,"Nuclear",0
"TG",2002,"Nuclear",0
"TG",2003,"Nuclear",0
"TG",2004,"Nuclear",0
"TG",2005,"Nuclear",0
"TG",2006,"Nuclear",0
"TG",2007,"Nuclear",0
"TG",2008,"Nuclear",0
"TG",2009,"Nuclear",0
"TG",2010,"Nuclear",0
"TG",2011,"Nuclear",0
"TG",2012,"Nuclear",0
"TG",2013,"Nuclear",0
"TG",2014,"Nuclear",0
"TG",2015,"Nuclear",0
"TG",2016,"Nuclear",0
"TG",2017,"Nuclear",0
"TG",2018,"Nuclear",0
"TG",2019,"Nuclear",0
"TG",2020,"Nuclear",0
"TH",1971,"Nuclear",0
"TH",1972,"Nuclear",0
"TH",1973,"Nuclear",0
"TH",1974,"Nuclear",0
"TH",1975,"Nuclear",0
"TH",1976,"Nuclear",0
"TH",1977,"Nuclear",0
"TH",1978,"Nuclear",0
"TH",1979,"Nuclear",0
"TH",1980,"Nuclear",0
"TH",1981,"Nuclear",0
"TH",1982,"Nuclear",0
"TH",1983,"Nuclear",0
"TH",1984,"Nuclear",0
"TH",1985,"Nuclear",0
"TH",1986,"Nuclear",0
"TH",1987,"Nuclear",0
"TH",1988,"Nuclear",0
"TH",1989,"Nuclear",0
"TH",1990,"Nuclear",0
"TH",1991,"Nuclear",0
"TH",1992,"Nuclear",0
"TH",1993,"Nuclear",0
"TH",1994,"Nuclear",0
"TH",1995,"Nuclear",0
"TH",1996,"Nuclear",0
"TH",1997,"Nuclear",0
"TH",1998,"Nuclear",0
"TH",1999,"Nuclear",0
"TH",2000,"Nuclear",0
"TH",2001,"Nuclear",0
"TH",2002,"Nuclear",0
"TH",2003,"Nuclear",0
"TH",2004,"Nuclear",0
"TH",2005,"Nuclear",0
"TH",2006,"Nuclear",0
"TH",2007,"Nuclear",0
"TH",2008,"Nuclear",0
"TH",2009,"Nuclear",0
"TH",2010,"Nuclear",0
"TH",2011,"Nuclear",0
"TH",2012,"Nuclear",0
"TH",2013,"Nuclear",0
"TH",2014,"Nuclear",0
"TH",2015,"Nuclear",0
"TH",2016,"Nuclear",0
"TH",2017,"Nuclear",0
"TH",2018,"Nuclear",0
"TH",2019,"Nuclear",0
"TH",2020,"Nuclear",0
"TH",2021,"Nuclear",0
"TJ",1990,"Nuclear",0
"TJ",1991,"Nuclear",0
"TJ",1992,"Nuclear",0
"TJ",1993,"Nuclear",0
"TJ",1994,"Nuclear",0
"TJ",1995,"Nuclear",0
"TJ",1996,"Nuclear",0
"TJ",1997,"Nuclear",0
"TJ",1998,"Nuclear",0
"TJ",1999,"Nuclear",0
"TJ",2000,"Nuclear",0
"TJ",2001,"Nuclear",0
"TJ",2002,"Nuclear",0
"TJ",2003,"Nuclear",0
"TJ",2004,"Nuclear",0
"TJ",2005,"Nuclear",0
"TJ",2006,"Nuclear",0
"TJ",2007,"Nuclear",0
"TJ",2008,"Nuclear",0
"TJ",2009,"Nuclear",0
"TJ",2010,"Nuclear",0
"TJ",2011,"Nuclear",0
"TJ",2012,"Nuclear",0
"TJ",2013,"Nuclear",0
"TJ",2014,"Nuclear",0
"TJ",2015,"Nuclear",0
"TJ",2016,"Nuclear",0
"TJ",2017,"Nuclear",0
"TJ",2018,"Nuclear",0
"TJ",2019,"Nuclear",0
"TJ",2020,"Nuclear",0
"TM",1990,"Nuclear",0
"TM",1991,"Nuclear",0
"TM",1992,"Nuclear",0
"TM",1993,"Nuclear",0
"TM",1994,"Nuclear",0
"TM",1995,"Nuclear",0
"TM",1996,"Nuclear",0
"TM",1997,"Nuclear",0
"TM",1998,"Nuclear",0
"TM",1999,"Nuclear",0
"TM",2000,"Nuclear",0
"TM",2001,"Nuclear",0
"TM",2002,"Nuclear",0
"TM",2003,"Nuclear",0
"TM",2004,"Nuclear",0
"TM",2005,"Nuclear",0
"TM",2006,"Nuclear",0
"TM",2007,"Nuclear",0
"TM",2008,"Nuclear",0
"TM",2009,"Nuclear",0
"TM",2010,"Nuclear",0
"TM",2011,"Nuclear",0
"TM",2012,"Nuclear",0
"TM",2013,"Nuclear",0
"TM",2014,"Nuclear",0
"TM",2015,"Nuclear",0
"TM",2016,"Nuclear",0
"TM",2017,"Nuclear",0
"TM",2018,"Nuclear",0
"TM",2019,"Nuclear",0
"TM",2020,"Nuclear",0
"TN",1971,"Nuclear",0
"TN",1972,"Nuclear",0
"TN",1973,"Nuclear",0
"TN",1974,"Nuclear",0
"TN",1975,"Nuclear",0
"TN",1976,"Nuclear",0
"TN",1977,"Nuclear",0
"TN",1978,"Nuclear",0
"TN",1979,"Nuclear",0
"TN",1980,"Nuclear",0
"TN",1981,"Nuclear",0
"TN",1982,"Nuclear",0
"TN",1983,"Nuclear",0
"TN",1984,"Nuclear",0
"TN",1985,"Nuclear",0
"TN",1986,"Nuclear",0
"TN",1987,"Nuclear",0
"TN",1988,"Nuclear",0
"TN",1989,"Nuclear",0
"TN",1990,"Nuclear",0
"TN",1991,"Nuclear",0
"TN",1992,"Nuclear",0
"TN",1993,"Nuclear",0
"TN",1994,"Nuclear",0
"TN",1995,"Nuclear",0
"TN",1996,"Nuclear",0
"TN",1997,"Nuclear",0
"TN",1998,"Nuclear",0
"TN",1999,"Nuclear",0
"TN",2000,"Nuclear",0
"TN",2001,"Nuclear",0
"TN",2002,"Nuclear",0
"TN",2003,"Nuclear",0
"TN",2004,"Nuclear",0
"TN",2005,"Nuclear",0
"TN",2006,"Nuclear",0
"TN",2007,"Nuclear",0
"TN",2008,"Nuclear",0
"TN",2009,"Nuclear",0
"TN",2010,"Nuclear",0
"TN",2011,"Nuclear",0
"TN",2012,"Nuclear",0
"TN",2013,"Nuclear",0
"TN",2014,"Nuclear",0
"TN",2015,"Nuclear",0
"TN",2016,"Nuclear",0
"TN",2017,"Nuclear",0
"TN",2018,"Nuclear",0
"TN",2019,"Nuclear",0
"TN",2020,"Nuclear",0
"TR",1960,"Nuclear",0
"TR",1961,"Nuclear",0
"TR",1962,"Nuclear",0
"TR",1963,"Nuclear",0
"TR",1964,"Nuclear",0
"TR",1965,"Nuclear",0
"TR",1966,"Nuclear",0
"TR",1967,"Nuclear",0
"TR",1968,"Nuclear",0
"TR",1969,"Nuclear",0
"TR",1970,"Nuclear",0
"TR",1971,"Nuclear",0
"TR",1972,"Nuclear",0
"TR",1973,"Nuclear",0
"TR",1974,"Nuclear",0
"TR",1975,"Nuclear",0
"TR",1976,"Nuclear",0
"TR",1977,"Nuclear",0
"TR",1978,"Nuclear",0
"TR",1979,"Nuclear",0
"TR",1980,"Nuclear",0
"TR",1981,"Nuclear",0
"TR",1982,"Nuclear",0
"TR",1983,"Nuclear",0
"TR",1984,"Nuclear",0
"TR",1985,"Nuclear",0
"TR",1986,"Nuclear",0
"TR",1987,"Nuclear",0
"TR",1988,"Nuclear",0
"TR",1989,"Nuclear",0
"TR",1990,"Nuclear",0
"TR",1991,"Nuclear",0
"TR",1992,"Nuclear",0
"TR",1993,"Nuclear",0
"TR",1994,"Nuclear",0
"TR",1995,"Nuclear",0
"TR",1996,"Nuclear",0
"TR",1997,"Nuclear",0
"TR",1998,"Nuclear",0
"TR",1999,"Nuclear",0
"TR",2000,"Nuclear",0
"TR",2001,"Nuclear",0
"TR",2002,"Nuclear",0
"TR",2003,"Nuclear",0
"TR",2004,"Nuclear",0
"TR",2005,"Nuclear",0
"TR",2006,"Nuclear",0
"TR",2007,"Nuclear",0
"TR",2008,"Nuclear",0
"TR",2009,"Nuclear",0
"TR",2010,"Nuclear",0
"TR",2011,"Nuclear",0
"TR",2012,"Nuclear",0
"TR",2013,"Nuclear",0
"TR",2014,"Nuclear",0
"TR",2015,"Nuclear",0
"TR",2016,"Nuclear",0
"TR",2017,"Nuclear",0
"TR",2018,"Nuclear",0
"TR",2019,"Nuclear",0
"TR",2020,"Nuclear",0
"TR",2021,"Nuclear",0
"TT",1971,"Nuclear",0
"TT",1972,"Nuclear",0
"TT",1973,"Nuclear",0
"TT",1974,"Nuclear",0
"TT",1975,"Nuclear",0
"TT",1976,"Nuclear",0
"TT",1977,"Nuclear",0
"TT",1978,"Nuclear",0
"TT",1979,"Nuclear",0
"TT",1980,"Nuclear",0
"TT",1981,"Nuclear",0
"TT",1982,"Nuclear",0
"TT",1983,"Nuclear",0
"TT",1984,"Nuclear",0
"TT",1985,"Nuclear",0
"TT",1986,"Nuclear",0
"TT",1987,"Nuclear",0
"TT",1988,"Nuclear",0
"TT",1989,"Nuclear",0
"TT",1990,"Nuclear",0
"TT",1991,"Nuclear",0
"TT",1992,"Nuclear",0
"TT",1993,"Nuclear",0
"TT",1994,"Nuclear",0
"TT",1995,"Nuclear",0
"TT",1996,"Nuclear",0
"TT",1997,"Nuclear",0
"TT",1998,"Nuclear",0
"TT",1999,"Nuclear",0
"TT",2000,"Nuclear",0
"TT",2001,"Nuclear",0
"TT",2002,"Nuclear",0
"TT",2003,"Nuclear",0
"TT",2004,"Nuclear",0
"TT",2005,"Nuclear",0
"TT",2006,"Nuclear",0
"TT",2007,"Nuclear",0
"TT",2008,"Nuclear",0
"TT",2009,"Nuclear",0
"TT",2010,"Nuclear",0
"TT",2011,"Nuclear",0
"TT",2012,"Nuclear",0
"TT",2013,"Nuclear",0
"TT",2014,"Nuclear",0
"TT",2015,"Nuclear",0
"TT",2016,"Nuclear",0
"TT",2017,"Nuclear",0
"TT",2018,"Nuclear",0
"TT",2019,"Nuclear",0
"TT",2020,"Nuclear",0
"TW",1971,"Nuclear",0
"TW",1972,"Nuclear",0
"TW",1973,"Nuclear",0
"TW",1974,"Nuclear",0
"TW",1975,"Nuclear",0
"TW",1976,"Nuclear",0
"TW",1977,"Nuclear",99
"TW",1978,"Nuclear",2670
"TW",1979,"Nuclear",6329
"TW",1980,"Nuclear",8199
"TW",1981,"Nuclear",10668
"TW",1982,"Nuclear",13084
"TW",1983,"Nuclear",18904
"TW",1984,"Nuclear",24589
"TW",1985,"Nuclear",28727
"TW",1986,"Nuclear",26941
"TW",1987,"Nuclear",33128
"TW",1988,"Nuclear",30651
"TW",1989,"Nuclear",28276
"TW",1990,"Nuclear",32866
"TW",1991,"Nuclear",35290
"TW",1992,"Nuclear",33845
"TW",1993,"Nuclear",34354
"TW",1994,"Nuclear",34871
"TW",1995,"Nuclear",35316
"TW",1996,"Nuclear",37788
"TW",1997,"Nuclear",36269
"TW",1998,"Nuclear",36824
"TW",1999,"Nuclear",38416
"TW",2000,"Nuclear",38503
"TW",2001,"Nuclear",35486
"TW",2002,"Nuclear",39553
"TW",2003,"Nuclear",38892
"TW",2004,"Nuclear",39490
"TW",2005,"Nuclear",39972
"TW",2006,"Nuclear",39870
"TW",2007,"Nuclear",40539
"TW",2008,"Nuclear",40827
"TW",2009,"Nuclear",41571
"TW",2010,"Nuclear",41629
"TW",2011,"Nuclear",42116
"TW",2012,"Nuclear",40422
"TW",2013,"Nuclear",41639
"TW",2014,"Nuclear",42389
"TW",2015,"Nuclear",36471
"TW",2016,"Nuclear",31661
"TW",2017,"Nuclear",22445.531
"TW",2018,"Nuclear",27682.407
"TW",2019,"Nuclear",32323.432
"TW",2020,"Nuclear",31440.245
"TZ",1971,"Nuclear",0
"TZ",1972,"Nuclear",0
"TZ",1973,"Nuclear",0
"TZ",1974,"Nuclear",0
"TZ",1975,"Nuclear",0
"TZ",1976,"Nuclear",0
"TZ",1977,"Nuclear",0
"TZ",1978,"Nuclear",0
"TZ",1979,"Nuclear",0
"TZ",1980,"Nuclear",0
"TZ",1981,"Nuclear",0
"TZ",1982,"Nuclear",0
"TZ",1983,"Nuclear",0
"TZ",1984,"Nuclear",0
"TZ",1985,"Nuclear",0
"TZ",1986,"Nuclear",0
"TZ",1987,"Nuclear",0
"TZ",1988,"Nuclear",0
"TZ",1989,"Nuclear",0
"TZ",1990,"Nuclear",0
"TZ",1991,"Nuclear",0
"TZ",1992,"Nuclear",0
"TZ",1993,"Nuclear",0
"TZ",1994,"Nuclear",0
"TZ",1995,"Nuclear",0
"TZ",1996,"Nuclear",0
"TZ",1997,"Nuclear",0
"TZ",1998,"Nuclear",0
"TZ",1999,"Nuclear",0
"TZ",2000,"Nuclear",0
"TZ",2001,"Nuclear",0
"TZ",2002,"Nuclear",0
"TZ",2003,"Nuclear",0
"TZ",2004,"Nuclear",0
"TZ",2005,"Nuclear",0
"TZ",2006,"Nuclear",0
"TZ",2007,"Nuclear",0
"TZ",2008,"Nuclear",0
"TZ",2009,"Nuclear",0
"TZ",2010,"Nuclear",0
"TZ",2011,"Nuclear",0
"TZ",2012,"Nuclear",0
"TZ",2013,"Nuclear",0
"TZ",2014,"Nuclear",0
"TZ",2015,"Nuclear",0
"TZ",2016,"Nuclear",0
"TZ",2017,"Nuclear",0
"TZ",2018,"Nuclear",0
"TZ",2019,"Nuclear",0
"TZ",2020,"Nuclear",0
"UA",1990,"Nuclear",76179
"UA",1991,"Nuclear",75131
"UA",1992,"Nuclear",73750
"UA",1993,"Nuclear",75243
"UA",1994,"Nuclear",68848
"UA",1995,"Nuclear",70523
"UA",1996,"Nuclear",79577
"UA",1997,"Nuclear",79433
"UA",1998,"Nuclear",75239
"UA",1999,"Nuclear",72065
"UA",2000,"Nuclear",77341
"UA",2001,"Nuclear",76169
"UA",2002,"Nuclear",77990
"UA",2003,"Nuclear",81406
"UA",2004,"Nuclear",87022
"UA",2005,"Nuclear",88756
"UA",2006,"Nuclear",90225
"UA",2007,"Nuclear",92542
"UA",2008,"Nuclear",89841
"UA",2009,"Nuclear",82924
"UA",2010,"Nuclear",89152
"UA",2011,"Nuclear",90248
"UA",2012,"Nuclear",90137
"UA",2013,"Nuclear",83209
"UA",2014,"Nuclear",88389
"UA",2015,"Nuclear",87627
"UA",2016,"Nuclear",80950
"UA",2017,"Nuclear",85576.2
"UA",2018,"Nuclear",84398.1
"UA",2019,"Nuclear",83002.7
"UA",2020,"Nuclear",76202.7
"UA",2021,"Nuclear",86206.4
"UG",1971,"Nuclear",0
"UG",1972,"Nuclear",0
"UG",1973,"Nuclear",0
"UG",1974,"Nuclear",0
"UG",1975,"Nuclear",0
"UG",1976,"Nuclear",0
"UG",1977,"Nuclear",0
"UG",1978,"Nuclear",0
"UG",1979,"Nuclear",0
"UG",1980,"Nuclear",0
"UG",1981,"Nuclear",0
"UG",1982,"Nuclear",0
"UG",1983,"Nuclear",0
"UG",1984,"Nuclear",0
"UG",1985,"Nuclear",0
"UG",1986,"Nuclear",0
"UG",1987,"Nuclear",0
"UG",1988,"Nuclear",0
"UG",1989,"Nuclear",0
"UG",1990,"Nuclear",0
"UG",1991,"Nuclear",0
"UG",1992,"Nuclear",0
"UG",1993,"Nuclear",0
"UG",1994,"Nuclear",0
"UG",1995,"Nuclear",0
"UG",1996,"Nuclear",0
"UG",1997,"Nuclear",0
"UG",1998,"Nuclear",0
"UG",1999,"Nuclear",0
"UG",2000,"Nuclear",0
"UG",2001,"Nuclear",0
"UG",2002,"Nuclear",0
"UG",2003,"Nuclear",0
"UG",2004,"Nuclear",0
"UG",2005,"Nuclear",0
"UG",2006,"Nuclear",0
"UG",2007,"Nuclear",0
"UG",2008,"Nuclear",0
"UG",2009,"Nuclear",0
"UG",2010,"Nuclear",0
"UG",2011,"Nuclear",0
"UG",2012,"Nuclear",0
"UG",2013,"Nuclear",0
"UG",2014,"Nuclear",0
"UG",2015,"Nuclear",0
"UG",2016,"Nuclear",0
"UG",2017,"Nuclear",0
"UG",2018,"Nuclear",0
"UG",2019,"Nuclear",0
"UG",2020,"Nuclear",0
"US",1960,"Nuclear",554
"US",1961,"Nuclear",1808
"US",1962,"Nuclear",2429
"US",1963,"Nuclear",3437
"US",1964,"Nuclear",3576
"US",1965,"Nuclear",3913
"US",1966,"Nuclear",5907
"US",1967,"Nuclear",7646
"US",1968,"Nuclear",13405
"US",1969,"Nuclear",14903
"US",1970,"Nuclear",23324
"US",1971,"Nuclear",40552
"US",1972,"Nuclear",57813
"US",1973,"Nuclear",89167
"US",1974,"Nuclear",121251
"US",1975,"Nuclear",183512
"US",1976,"Nuclear",202570
"US",1977,"Nuclear",265936
"US",1978,"Nuclear",292987
"US",1979,"Nuclear",270464
"US",1980,"Nuclear",266183
"US",1981,"Nuclear",289034
"US",1982,"Nuclear",299739
"US",1983,"Nuclear",311298
"US",1984,"Nuclear",347292
"US",1985,"Nuclear",406712
"US",1986,"Nuclear",438880
"US",1987,"Nuclear",482586
"US",1988,"Nuclear",558591
"US",1989,"Nuclear",561165
"US",1990,"Nuclear",611589
"US",1991,"Nuclear",649399
"US",1992,"Nuclear",655970
"US",1993,"Nuclear",646987
"US",1994,"Nuclear",678920
"US",1995,"Nuclear",713806
"US",1996,"Nuclear",715212
"US",1997,"Nuclear",666363
"US",1998,"Nuclear",714124
"US",1999,"Nuclear",771811
"US",2000,"Nuclear",797718
"US",2001,"Nuclear",792604
"US",2002,"Nuclear",804519
"US",2003,"Nuclear",787818
"US",2004,"Nuclear",813339
"US",2005,"Nuclear",810726
"US",2006,"Nuclear",816195
"US",2007,"Nuclear",836634
"US",2008,"Nuclear",837804
"US",2009,"Nuclear",830210
"US",2010,"Nuclear",838931
"US",2011,"Nuclear",821405
"US",2012,"Nuclear",801129
"US",2013,"Nuclear",822004
"US",2014,"Nuclear",830584
"US",2015,"Nuclear",830288
"US",2016,"Nuclear",839918
"US",2017,"Nuclear",838861.365
"US",2018,"Nuclear",841328.625
"US",2019,"Nuclear",843330.055
"US",2020,"Nuclear",823149.528
"US",2021,"Nuclear",811551
"UY",1971,"Nuclear",0
"UY",1972,"Nuclear",0
"UY",1973,"Nuclear",0
"UY",1974,"Nuclear",0
"UY",1975,"Nuclear",0
"UY",1976,"Nuclear",0
"UY",1977,"Nuclear",0
"UY",1978,"Nuclear",0
"UY",1979,"Nuclear",0
"UY",1980,"Nuclear",0
"UY",1981,"Nuclear",0
"UY",1982,"Nuclear",0
"UY",1983,"Nuclear",0
"UY",1984,"Nuclear",0
"UY",1985,"Nuclear",0
"UY",1986,"Nuclear",0
"UY",1987,"Nuclear",0
"UY",1988,"Nuclear",0
"UY",1989,"Nuclear",0
"UY",1990,"Nuclear",0
"UY",1991,"Nuclear",0
"UY",1992,"Nuclear",0
"UY",1993,"Nuclear",0
"UY",1994,"Nuclear",0
"UY",1995,"Nuclear",0
"UY",1996,"Nuclear",0
"UY",1997,"Nuclear",0
"UY",1998,"Nuclear",0
"UY",1999,"Nuclear",0
"UY",2000,"Nuclear",0
"UY",2001,"Nuclear",0
"UY",2002,"Nuclear",0
"UY",2003,"Nuclear",0
"UY",2004,"Nuclear",0
"UY",2005,"Nuclear",0
"UY",2006,"Nuclear",0
"UY",2007,"Nuclear",0
"UY",2008,"Nuclear",0
"UY",2009,"Nuclear",0
"UY",2010,"Nuclear",0
"UY",2011,"Nuclear",0
"UY",2012,"Nuclear",0
"UY",2013,"Nuclear",0
"UY",2014,"Nuclear",0
"UY",2015,"Nuclear",0
"UY",2016,"Nuclear",0
"UY",2017,"Nuclear",0
"UY",2018,"Nuclear",0
"UY",2019,"Nuclear",0
"UY",2020,"Nuclear",0
"UY",2021,"Nuclear",0
"UZ",1990,"Nuclear",0
"UZ",1991,"Nuclear",0
"UZ",1992,"Nuclear",0
"UZ",1993,"Nuclear",0
"UZ",1994,"Nuclear",0
"UZ",1995,"Nuclear",0
"UZ",1996,"Nuclear",0
"UZ",1997,"Nuclear",0
"UZ",1998,"Nuclear",0
"UZ",1999,"Nuclear",0
"UZ",2000,"Nuclear",0
"UZ",2001,"Nuclear",0
"UZ",2002,"Nuclear",0
"UZ",2003,"Nuclear",0
"UZ",2004,"Nuclear",0
"UZ",2005,"Nuclear",0
"UZ",2006,"Nuclear",0
"UZ",2007,"Nuclear",0
"UZ",2008,"Nuclear",0
"UZ",2009,"Nuclear",0
"UZ",2010,"Nuclear",0
"UZ",2011,"Nuclear",0
"UZ",2012,"Nuclear",0
"UZ",2013,"Nuclear",0
"UZ",2014,"Nuclear",0
"UZ",2015,"Nuclear",0
"UZ",2016,"Nuclear",0
"UZ",2017,"Nuclear",0
"UZ",2018,"Nuclear",0
"UZ",2019,"Nuclear",0
"UZ",2020,"Nuclear",0
"VE",1971,"Nuclear",0
"VE",1972,"Nuclear",0
"VE",1973,"Nuclear",0
"VE",1974,"Nuclear",0
"VE",1975,"Nuclear",0
"VE",1976,"Nuclear",0
"VE",1977,"Nuclear",0
"VE",1978,"Nuclear",0
"VE",1979,"Nuclear",0
"VE",1980,"Nuclear",0
"VE",1981,"Nuclear",0
"VE",1982,"Nuclear",0
"VE",1983,"Nuclear",0
"VE",1984,"Nuclear",0
"VE",1985,"Nuclear",0
"VE",1986,"Nuclear",0
"VE",1987,"Nuclear",0
"VE",1988,"Nuclear",0
"VE",1989,"Nuclear",0
"VE",1990,"Nuclear",0
"VE",1991,"Nuclear",0
"VE",1992,"Nuclear",0
"VE",1993,"Nuclear",0
"VE",1994,"Nuclear",0
"VE",1995,"Nuclear",0
"VE",1996,"Nuclear",0
"VE",1997,"Nuclear",0
"VE",1998,"Nuclear",0
"VE",1999,"Nuclear",0
"VE",2000,"Nuclear",0
"VE",2001,"Nuclear",0
"VE",2002,"Nuclear",0
"VE",2003,"Nuclear",0
"VE",2004,"Nuclear",0
"VE",2005,"Nuclear",0
"VE",2006,"Nuclear",0
"VE",2007,"Nuclear",0
"VE",2008,"Nuclear",0
"VE",2009,"Nuclear",0
"VE",2010,"Nuclear",0
"VE",2011,"Nuclear",0
"VE",2012,"Nuclear",0
"VE",2013,"Nuclear",0
"VE",2014,"Nuclear",0
"VE",2015,"Nuclear",0
"VE",2016,"Nuclear",0
"VE",2017,"Nuclear",0
"VE",2018,"Nuclear",0
"VE",2019,"Nuclear",0
"VE",2020,"Nuclear",0
"VN",1971,"Nuclear",0
"VN",1972,"Nuclear",0
"VN",1973,"Nuclear",0
"VN",1974,"Nuclear",0
"VN",1975,"Nuclear",0
"VN",1976,"Nuclear",0
"VN",1977,"Nuclear",0
"VN",1978,"Nuclear",0
"VN",1979,"Nuclear",0
"VN",1980,"Nuclear",0
"VN",1981,"Nuclear",0
"VN",1982,"Nuclear",0
"VN",1983,"Nuclear",0
"VN",1984,"Nuclear",0
"VN",1985,"Nuclear",0
"VN",1986,"Nuclear",0
"VN",1987,"Nuclear",0
"VN",1988,"Nuclear",0
"VN",1989,"Nuclear",0
"VN",1990,"Nuclear",0
"VN",1991,"Nuclear",0
"VN",1992,"Nuclear",0
"VN",1993,"Nuclear",0
"VN",1994,"Nuclear",0
"VN",1995,"Nuclear",0
"VN",1996,"Nuclear",0
"VN",1997,"Nuclear",0
"VN",1998,"Nuclear",0
"VN",1999,"Nuclear",0
"VN",2000,"Nuclear",0
"VN",2001,"Nuclear",0
"VN",2002,"Nuclear",0
"VN",2003,"Nuclear",0
"VN",2004,"Nuclear",0
"VN",2005,"Nuclear",0
"VN",2006,"Nuclear",0
"VN",2007,"Nuclear",0
"VN",2008,"Nuclear",0
"VN",2009,"Nuclear",0
"VN",2010,"Nuclear",0
"VN",2011,"Nuclear",0
"VN",2012,"Nuclear",0
"VN",2013,"Nuclear",0
"VN",2014,"Nuclear",0
"VN",2015,"Nuclear",0
"VN",2016,"Nuclear",0
"VN",2017,"Nuclear",0
"VN",2018,"Nuclear",0
"VN",2019,"Nuclear",0
"VN",2020,"Nuclear",0
"WD",1971,"Nuclear",111087
"WD",1972,"Nuclear",152475
"WD",1973,"Nuclear",203196
"WD",1974,"Nuclear",272711
"WD",1975,"Nuclear",383613
"WD",1976,"Nuclear",440598
"WD",1977,"Nuclear",536942
"WD",1978,"Nuclear",625992
"WD",1979,"Nuclear",648753
"WD",1980,"Nuclear",713375
"WD",1981,"Nuclear",842310
"WD",1982,"Nuclear",909968
"WD",1983,"Nuclear",1035130
"WD",1984,"Nuclear",1255344
"WD",1985,"Nuclear",1492098
"WD",1986,"Nuclear",1601331
"WD",1987,"Nuclear",1737805
"WD",1988,"Nuclear",1891249
"WD",1989,"Nuclear",1939089
"WD",1990,"Nuclear",2012901.703
"WD",1991,"Nuclear",2105786.852
"WD",1992,"Nuclear",2123688.068
"WD",1993,"Nuclear",2190502.053
"WD",1994,"Nuclear",2242298.701
"WD",1995,"Nuclear",2331950.999
"WD",1996,"Nuclear",2417193.607
"WD",1997,"Nuclear",2393101.424
"WD",1998,"Nuclear",2445209.898
"WD",1999,"Nuclear",2531147.984
"WD",2000,"Nuclear",2590624.033
"WD",2001,"Nuclear",2637685.102
"WD",2002,"Nuclear",2660778.715
"WD",2003,"Nuclear",2635351.328
"WD",2004,"Nuclear",2738012.148
"WD",2005,"Nuclear",2767951.543
"WD",2006,"Nuclear",2791471.205
"WD",2007,"Nuclear",2719229.228
"WD",2008,"Nuclear",2733084.915
"WD",2009,"Nuclear",2696181.054
"WD",2010,"Nuclear",2756288.553
"WD",2011,"Nuclear",2582639.775
"WD",2012,"Nuclear",2460285.609
"WD",2013,"Nuclear",2479105.088
"WD",2014,"Nuclear",2535404.503
"WD",2015,"Nuclear",2570070.615
"WD",2016,"Nuclear",2608401.53
"WD",2017,"Nuclear",2636117.238
"WD",2018,"Nuclear",2709100.699
"WD",2019,"Nuclear",2789224.637
"WD",2020,"Nuclear",2673939.476
"XK",2000,"Nuclear",0
"XK",2001,"Nuclear",0
"XK",2002,"Nuclear",0
"XK",2003,"Nuclear",0
"XK",2004,"Nuclear",0
"XK",2005,"Nuclear",0
"XK",2006,"Nuclear",0
"XK",2007,"Nuclear",0
"XK",2008,"Nuclear",0
"XK",2009,"Nuclear",0
"XK",2010,"Nuclear",0
"XK",2011,"Nuclear",0
"XK",2012,"Nuclear",0
"XK",2013,"Nuclear",0
"XK",2014,"Nuclear",0
"XK",2015,"Nuclear",0
"XK",2016,"Nuclear",0
"XK",2017,"Nuclear",0
"XK",2018,"Nuclear",0
"XK",2019,"Nuclear",0
"XK",2020,"Nuclear",0
"XK",2021,"Nuclear",0
"YE",1971,"Nuclear",0
"YE",1972,"Nuclear",0
"YE",1973,"Nuclear",0
"YE",1974,"Nuclear",0
"YE",1975,"Nuclear",0
"YE",1976,"Nuclear",0
"YE",1977,"Nuclear",0
"YE",1978,"Nuclear",0
"YE",1979,"Nuclear",0
"YE",1980,"Nuclear",0
"YE",1981,"Nuclear",0
"YE",1982,"Nuclear",0
"YE",1983,"Nuclear",0
"YE",1984,"Nuclear",0
"YE",1985,"Nuclear",0
"YE",1986,"Nuclear",0
"YE",1987,"Nuclear",0
"YE",1988,"Nuclear",0
"YE",1989,"Nuclear",0
"YE",1990,"Nuclear",0
"YE",1991,"Nuclear",0
"YE",1992,"Nuclear",0
"YE",1993,"Nuclear",0
"YE",1994,"Nuclear",0
"YE",1995,"Nuclear",0
"YE",1996,"Nuclear",0
"YE",1997,"Nuclear",0
"YE",1998,"Nuclear",0
"YE",1999,"Nuclear",0
"YE",2000,"Nuclear",0
"YE",2001,"Nuclear",0
"YE",2002,"Nuclear",0
"YE",2003,"Nuclear",0
"YE",2004,"Nuclear",0
"YE",2005,"Nuclear",0
"YE",2006,"Nuclear",0
"YE",2007,"Nuclear",0
"YE",2008,"Nuclear",0
